1.3940066,0.25,1.3929284,0.25,0.04758048057556152
1.3925645,0.25,1.3915582,0.25,0.09436202049255371
1.3912023,0.25,1.3902612,0.25,0.14128446578979492
1.3899131,0.25,1.3890322,0.25,0.1880350112915039
1.3886912,0.25,1.3878653,0.25,0.2349107265472412
1.3875312,0.25,1.3867551,0.25,0.28156614303588867
1.3864278,0.25,1.385698,0.25,0.3282463550567627
1.3853768,0.25,1.3846892,0.25,0.37490391731262207
1.3843741,0.25,1.3837249,0.25,0.4218628406524658
1.3834157,0.25,1.3828018,0.25,0.46851491928100586
1.3824981,0.25,1.3819168,0.25,0.5156538486480713
1.3816185,0.25,1.3810664,0.25,0.5622191429138184
1.3807735,0.25,1.3802485,0.25,0.6089208126068115
1.3799604,0.25,1.37946,0.25,0.6556899547576904
1.3791767,0.25,1.3786985,0.25,0.7022354602813721
1.3784202,0.25,1.3779626,0.25,0.749070405960083
1.3776886,0.25,1.3772494,0.25,0.7956974506378174
1.37698,0.25,1.3765575,0.25,0.8423924446105957
1.3762923,0.25,1.3758847,0.25,0.8893005847930908
1.3756241,0.25,1.3752301,0.25,0.9371950626373291
1.3749734,0.25,1.3745917,0.25,0.9841928482055664
1.3743389,0.25,1.373968,0.25,1.0309739112854004
1.3737192,0.25,1.3733579,0.25,1.0774812698364258
1.3731132,0.25,1.37276,0.25,1.1243236064910889
1.372519,0.25,1.3721734,0.25,1.1711418628692627
1.3719361,0.25,1.3715968,0.25,1.2177581787109375
1.3713629,0.25,1.371029,0.25,1.2644989490509033
1.3707988,0.25,1.3704693,0.25,1.3112154006958008
1.3702427,0.25,1.3699169,0.25,1.35807466506958
1.3696935,0.25,1.3693706,0.25,1.4047820568084717
1.3691508,0.25,1.3688298,0.25,1.451707363128662
1.3686132,0.25,1.3682936,0.25,1.4985902309417725
1.3680805,0.25,1.3677615,0.25,1.5452663898468018
1.3675514,0.25,1.3672324,0.25,1.5920331478118896
1.3670256,0.25,1.366706,0.25,1.6390273571014404
1.3665026,0.25,1.3661815,0.25,1.6865253448486328
1.3659813,0.25,1.3656585,0.25,1.733593225479126
1.3654615,0.25,1.365136,0.25,1.7806732654571533
1.3649423,0.25,1.3646139,0.25,1.8278932571411133
1.3644234,0.25,1.3640915,0.25,1.8750605583190918
1.3639041,0.25,1.3635683,0.25,1.9224560260772705
1.3633839,0.25,1.3630438,0.25,1.9697821140289307
1.3628627,0.25,1.3625177,0.25,2.0165467262268066
1.3623397,0.25,1.3619894,0.25,2.0635416507720947
1.3618144,0.25,1.3614582,0.25,2.110410690307617
1.3612864,0.25,1.3609241,0.25,2.1571874618530273
1.3607556,0.25,1.3603867,0.25,2.2041015625
1.360221,0.26447916666666665,1.3598453,0.26875,2.250831365585327
1.3596829,0.28583333333333333,1.3592997,0.2941666666666667,2.297689914703369
1.3591404,0.30583333333333335,1.3587494,0.3154166666666667,2.344531536102295
1.3585936,0.3172916666666667,1.3581942,0.3304166666666667,2.3914408683776855
1.3580413,0.3234375,1.3576336,0.33875,2.438474178314209
1.3574839,0.32760416666666664,1.3570671,0.3408333333333333,2.4852559566497803
1.3569208,0.3328125,1.3564947,0.3441666666666667,2.5321433544158936
1.3563519,0.33489583333333334,1.355916,0.34708333333333335,2.5788278579711914
1.3557763,0.33729166666666666,1.3553303,0.3491666666666667,2.625762462615967
1.3551941,0.34625,1.3547379,0.3566666666666667,2.6726064682006836
1.3546048,0.35520833333333335,1.354138,0.3745833333333333,2.7196414470672607
1.3540084,0.3665625,1.3535299,0.3825,2.766732692718506
1.3534039,0.37447916666666664,1.3529143,0.39125,2.8135621547698975
1.3527919,0.38229166666666664,1.3522903,0.3975,2.860379219055176
1.3521711,0.39,1.3516574,0.4008333333333333,2.9070794582366943
1.3515418,0.39875,1.3510156,0.4008333333333333,2.954160451889038
1.3509037,0.404375,1.3503646,0.405,3.0009682178497314
1.3502561,0.40958333333333335,1.3497037,0.40791666666666665,3.047642946243286
1.3495992,0.4136458333333333,1.3490331,0.40875,3.0945937633514404
1.3489321,0.4191666666666667,1.3483521,0.41208333333333336,3.141479015350342
1.348255,0.423125,1.3476605,0.41875,3.188127040863037
1.3475671,0.4247916666666667,1.3469582,0.42125,3.2349905967712402
1.3468686,0.42572916666666666,1.3462445,0.42541666666666667,3.2815303802490234
1.3461589,0.42802083333333335,1.3455191,0.4245833333333333,3.328341007232666
1.3454379,0.43364583333333334,1.3447821,0.42541666666666667,3.3755292892456055
1.3447046,0.435625,1.3440329,0.43041666666666667,3.422175168991089
1.3439597,0.441875,1.3432711,0.4325,3.4689855575561523
1.3432022,0.44458333333333333,1.3424966,0.43875,3.515831470489502
1.3424318,0.44895833333333335,1.3417091,0.44375,3.562575578689575
1.3416483,0.4533333333333333,1.3409079,0.44375,3.6093244552612305
1.3408515,0.45645833333333335,1.3400929,0.44416666666666665,3.656351327896118
1.340041,0.45875,1.3392636,0.44416666666666665,3.7035443782806396
1.3392165,0.46,1.3384202,0.44583333333333336,3.7499635219573975
1.3383775,0.46177083333333335,1.3375617,0.4483333333333333,3.7968122959136963
1.3375239,0.46291666666666664,1.336688,0.4508333333333333,3.844130277633667
1.336655,0.46458333333333335,1.3357989,0.45166666666666666,3.892087459564209
1.3357707,0.46677083333333336,1.334894,0.45208333333333334,3.9388561248779297
1.3348706,0.4675,1.3339726,0.4558333333333333,3.987053632736206
1.3339545,0.46875,1.3330349,0.4583333333333333,4.033761978149414
1.3330218,0.46927083333333336,1.33208,0.4608333333333333,4.080675363540649
1.3320721,0.4714583333333333,1.331108,0.46375,4.127343654632568
1.3311055,0.4744791666666667,1.3301181,0.465,4.174370050430298
1.3301208,0.4764583333333333,1.3291101,0.4691666666666667,4.221267461776733
1.3291186,0.4784375,1.3280838,0.4708333333333333,4.2682225704193115
1.3280978,0.4803125,1.3270386,0.47583333333333333,4.31506872177124
1.3270583,0.4828125,1.3259743,0.475,4.36194634437561
1.3259999,0.48489583333333336,1.3248904,0.4741666666666667,4.408682823181152
1.3249218,0.485625,1.3237863,0.47541666666666665,4.455299377441406
1.3238238,0.48885416666666665,1.322662,0.47875,4.505733251571655
1.3227057,0.49041666666666667,1.3215169,0.4816666666666667,4.552302598953247
1.3215668,0.4926041666666667,1.3203504,0.48375,4.598684310913086
1.3204067,0.4942708333333333,1.3191625,0.48791666666666667,4.645262002944946
1.3192255,0.4952083333333333,1.3179526,0.49083333333333334,4.693600654602051
1.318022,0.4971875,1.3167202,0.49541666666666667,4.740768194198608
1.3167964,0.49927083333333333,1.315465,0.49625,4.787391662597656
1.3155481,0.5026041666666666,1.3141865,0.49666666666666665,4.834357738494873
1.3142766,0.505625,1.3128842,0.49916666666666665,4.881485939025879
1.3129815,0.5073958333333334,1.3115578,0.5020833333333333,4.9284913539886475
1.3116626,0.5090625,1.310207,0.50375,4.97529935836792
1.3103191,0.5169791666666667,1.3088312,0.5141666666666667,5.023102760314941
1.3089508,0.5401041666666667,1.3074299,0.54,5.070025444030762
1.3075572,0.5609375,1.3060027,0.5541666666666667,5.116715431213379
1.3061382,0.5935416666666666,1.3045493,0.5866666666666667,5.163705825805664
1.3046927,0.6094791666666667,1.3030696,0.5929166666666666,5.210726976394653
1.303221,0.6208333333333333,1.3015621,0.6033333333333334,5.2585954666137695
1.301722,0.62625,1.3000276,0.6095833333333334,5.305299520492554
1.300196,0.630625,1.2984649,0.61375,5.35268235206604
1.298642,0.6315625,1.2968739,0.6175,5.3994505405426025
1.2970598,0.6311458333333333,1.295254,0.6195833333333334,5.446167707443237
1.2954489,0.6326041666666666,1.2936047,0.6195833333333334,5.4927895069122314
1.293809,0.6317708333333333,1.2919259,0.6175,5.5395965576171875
1.2921396,0.6292708333333333,1.2902169,0.61375,5.586211204528809
1.2904403,0.6258333333333334,1.2884777,0.6095833333333334,5.632918834686279
1.2887108,0.6230208333333334,1.2867074,0.6058333333333333,5.679375648498535
1.2869505,0.6198958333333333,1.2849059,0.6066666666666667,5.726055860519409
1.2851591,0.6185416666666667,1.2830728,0.6033333333333334,5.772991895675659
1.2833366,0.6163541666666666,1.2812098,0.60125,5.819580316543579
1.2814847,0.6114583333333333,1.2793196,0.5966666666666667,5.866730690002441
1.2796048,0.6054166666666667,1.2774017,0.59375,5.913614749908447
1.2776967,0.6019791666666666,1.275456,0.58875,5.960317850112915
1.2757612,0.5980208333333333,1.2734843,0.5841666666666666,6.007570028305054
1.2737995,0.5920833333333333,1.2714864,0.5791666666666667,6.05425238609314
1.2718117,0.5870833333333333,1.26946,0.575,6.100771188735962
1.2697959,0.5847916666666667,1.2674043,0.5716666666666667,6.147766828536987
1.2677512,0.5807291666666666,1.2653183,0.5704166666666667,6.195631265640259
1.2656758,0.5760416666666667,1.2632042,0.5670833333333334,6.242318630218506
1.2635716,0.5715625,1.2610736,0.5675,6.288970470428467
1.2614506,0.5667708333333333,1.2589296,0.5625,6.3356711864471436
1.2593155,0.5619791666666667,1.2567691,0.5604166666666667,6.382650136947632
1.2571663,0.5577083333333334,1.2545913,0.56,6.430042266845703
1.2550023,0.5536458333333333,1.2523991,0.5595833333333333,6.476636648178101
1.2528206,0.5515625,1.2501919,0.55875,6.5233073234558105
1.2506226,0.549375,1.2479659,0.5575,6.570184230804443
1.2484084,0.5464583333333334,1.2457243,0.5554166666666667,6.616858720779419
1.2461805,0.5452083333333333,1.2434664,0.55125,6.66390585899353
1.2439369,0.5434375,1.2411933,0.5504166666666667,6.710735082626343
1.2416829,0.5426041666666667,1.238908,0.5533333333333333,6.757311105728149
1.2394198,0.5433333333333333,1.2366087,0.55375,6.8042285442352295
1.2371423,0.5432291666666667,1.2342917,0.5529166666666666,6.850980997085571
1.234848,0.5436458333333334,1.2319567,0.55375,6.897873878479004
1.2325349,0.5440625,1.2296033,0.55375,6.9448606967926025
1.2302046,0.545,1.2272279,0.5529166666666666,6.9917073249816895
1.2278559,0.5457291666666667,1.2248328,0.5520833333333334,7.038592576980591
1.2254905,0.5464583333333334,1.2224208,0.55125,7.085697650909424
1.2231075,0.546875,1.2199905,0.55125,7.132829189300537
1.2207068,0.5480208333333333,1.217541,0.5508333333333333,7.179800510406494
1.2182897,0.5486458333333334,1.2150736,0.5495833333333333,7.226455211639404
1.2158548,0.5494791666666666,1.2125876,0.55,7.273435115814209
1.2134016,0.5492708333333334,1.2100885,0.5504166666666667,7.320514440536499
1.2109338,0.5507291666666667,1.2075806,0.55,7.367549180984497
1.2084548,0.5516666666666666,1.2050639,0.5516666666666666,7.414483070373535
1.2059684,0.5515625,1.2025391,0.5541666666666667,7.461610794067383
1.2034731,0.5521875,1.2000058,0.5554166666666667,7.508335113525391
1.2009672,0.5529166666666666,1.1974609,0.55625,7.554979562759399
1.1984516,0.5533333333333333,1.1949033,0.5579166666666666,7.601865768432617
1.1959254,0.55375,1.1923331,0.5591666666666667,7.648272275924683
1.1933899,0.5546875,1.1897509,0.56,7.695905447006226
1.1908468,0.5555208333333334,1.1871605,0.5608333333333333,7.742984056472778
1.1882963,0.5560416666666667,1.1845603,0.56125,7.789767503738403
1.1857352,0.556875,1.1819483,0.5604166666666667,7.8373122215271
1.1831625,0.5572916666666666,1.179325,0.56125,7.884973049163818
1.1805799,0.5584375,1.1766902,0.5616666666666666,7.931758165359497
1.1779876,0.5594791666666666,1.1740443,0.5629166666666666,7.978738307952881
1.1753842,0.5602083333333333,1.1713871,0.5633333333333334,8.0254385471344
1.1727709,0.5608333333333333,1.1687212,0.5645833333333333,8.07234263420105
1.1701494,0.5617708333333333,1.1660457,0.565,8.119279146194458
1.1675181,0.5630208333333333,1.1633608,0.56625,8.166224718093872
1.164877,0.5635416666666667,1.160666,0.5670833333333334,8.212945699691772
1.1622269,0.5640625,1.1579663,0.5675,8.25989317893982
1.1595701,0.565,1.15526,0.5670833333333334,8.306265354156494
1.1569037,0.5659375,1.1525455,0.5675,8.352780103683472
1.1542307,0.5667708333333333,1.1498243,0.5675,8.399522304534912
1.1515512,0.566875,1.147096,0.5683333333333334,8.44626784324646
1.1488651,0.5670833333333334,1.1443603,0.5691666666666667,8.496259450912476
1.1461723,0.568125,1.1416198,0.5691666666666667,8.546454191207886
1.1434737,0.5689583333333333,1.1388735,0.5695833333333333,8.594343662261963
1.1407689,0.5689583333333333,1.1361198,0.56875,8.641221523284912
1.1380571,0.5696875,1.13336,0.5708333333333333,8.688004970550537
1.1353394,0.5704166666666667,1.1305971,0.5716666666666667,8.734936237335205
1.1326166,0.5709375,1.1278306,0.5725,8.781767845153809
1.1298898,0.5715625,1.1250583,0.5729166666666666,8.828587055206299
1.127158,0.5722916666666666,1.1222816,0.5729166666666666,8.875442028045654
1.124422,0.5726041666666667,1.1195015,0.57375,8.92168402671814
1.121681,0.573125,1.1167175,0.5741666666666667,8.968465566635132
1.118936,0.5735416666666666,1.1139314,0.575,9.015479326248169
1.116188,0.5733333333333334,1.1111425,0.5754166666666667,9.062690734863281
