1.36870813,1.41324520,1.42196774,1.44708431,1.41777837,1.43611538,1.56940198,1.46760380,1.42863226,1.41048467
1.36119390,1.41104925,1.42042291,1.44165814,1.41606450,1.43436611,1.55332637,1.45364404,1.42588985,1.40616572
1.35419822,1.40888131,1.41892123,1.43655729,1.41433942,1.43266690,1.53921568,1.44094980,1.42322588,1.40200615
1.34765506,1.40674126,1.41745961,1.43174946,1.41259587,1.43102205,1.52677381,1.42936778,1.42063618,1.39799738
1.34150875,1.40462351,1.41603339,1.42720449,1.41083109,1.42941999,1.51573563,1.41873252,1.41811693,1.39413035
1.33570993,1.40252793,1.41464782,1.42289639,1.40904176,1.42786825,1.50587571,1.40895045,1.41566491,1.39039779
1.33022094,1.40045202,1.41330063,1.41880393,1.40721309,1.42635787,1.49704611,1.39989889,1.41327620,1.38679135
1.32500947,1.39839137,1.41199028,1.41490674,1.40534008,1.42489326,1.48909426,1.39148712,1.41094792,1.38330424
1.32004440,1.39634359,1.41071439,1.41120982,1.40344071,1.42347062,1.48190272,1.38361204,1.40867674,1.37992990
1.31529653,1.39430737,1.40947139,1.40774953,1.40152597,1.42208803,1.47537041,1.37620413,1.40646017,1.37666142
1.31074345,1.39228070,1.40825915,1.40449286,1.39960063,1.42073846,1.46941173,1.36921418,1.40429497,1.37349248
1.30636680,1.39026058,1.40707624,1.40142453,1.39767218,1.41942263,1.46395922,1.36258888,1.40217841,1.37041759
1.30214930,1.38824522,1.40592122,1.39852524,1.39574301,1.41814172,1.45894849,1.35629058,1.40010810,1.36743081
1.29807675,1.38624167,1.40479195,1.39576042,1.39379990,1.41689122,1.45433092,1.35028040,1.39808118,1.36452675
1.29413390,1.38424158,1.40368760,1.39311159,1.39185083,1.41567397,1.45006382,1.34452176,1.39609587,1.36169994
1.29031050,1.38224423,1.40260637,1.39056504,1.38988602,1.41449010,1.44610381,1.33899033,1.39414895,1.35894573
1.28659499,1.38025081,1.40154696,1.38810301,1.38789999,1.41333461,1.44242060,1.33366418,1.39223802,1.35625899
1.28297532,1.37825704,1.40050805,1.38571823,1.38590622,1.41220665,1.43898129,1.32851696,1.39036155,1.35363543
