0.49729167,0.50000000,0.50000000,0.50000000,0.50000000,0.46645833,0.50000000,0.50000000,0.50000000,0.50000000
0.49656250,0.50000000,0.50000000,0.50000000,0.50000000,0.46385417,0.50000000,0.50000000,0.50000000,0.50000000
0.49583333,0.50000000,0.50000000,0.50000000,0.50000000,0.46197917,0.50000000,0.50000000,0.50000000,0.50000000
0.49500000,0.50000000,0.50000000,0.50000000,0.50000000,0.46041667,0.50000000,0.50000000,0.50000000,0.50000000
0.49218750,0.50000000,0.50000000,0.50000000,0.50000000,0.45843750,0.50000000,0.50000000,0.50000000,0.50000000
0.48885417,0.50000000,0.50000000,0.50000000,0.50000000,0.45781250,0.50000000,0.50000000,0.50000000,0.50000000
0.48541667,0.50000000,0.50000000,0.50000000,0.50000000,0.45583333,0.50000000,0.50000000,0.50000000,0.50000000
0.47989583,0.50000000,0.50000000,0.50000000,0.50000000,0.45520833,0.50000000,0.50000000,0.50000000,0.50000000
0.47531250,0.50000000,0.50000000,0.50000000,0.50000000,0.45500000,0.50000000,0.50000000,0.50000000,0.50000000
0.47104167,0.50000000,0.50000000,0.50000000,0.50000000,0.45333333,0.50000000,0.50000000,0.50000000,0.50000000
0.46562500,0.50000000,0.50000000,0.50000000,0.50000000,0.45281250,0.50000000,0.50000000,0.50000000,0.50000000
0.46031250,0.50000000,0.50000000,0.50000000,0.50000000,0.45177083,0.50000000,0.50000000,0.50000000,0.50000000
0.45437500,0.50000000,0.50000000,0.50000000,0.50000000,0.45114583,0.50000000,0.50000000,0.50000000,0.50000000
0.44697917,0.50000000,0.50000000,0.50000000,0.50000000,0.44958333,0.50000000,0.50000000,0.50000000,0.50000000
0.44083333,0.50000000,0.50000000,0.50000000,0.50000000,0.44854167,0.50000000,0.50000000,0.50000000,0.50000000
0.43364583,0.50000000,0.50000000,0.50000000,0.50000000,0.44791667,0.50000000,0.50000000,0.50000000,0.50000000
0.42843750,0.50000000,0.50000000,0.50000000,0.50000000,0.44666667,0.50000000,0.50000000,0.50000000,0.50000000
0.42635417,0.50000000,0.50000000,0.50000000,0.50000000,0.44572917,0.50000000,0.50000000,0.50000000,0.50000000
0.42156250,0.50000000,0.50000000,0.50000000,0.50000000,0.44614583,0.50000000,0.50000000,0.50000000,0.50000000
0.41770833,0.50000000,0.50000000,0.50000000,0.50000000,0.44572917,0.50000000,0.50000000,0.50000000,0.50000000
0.41229167,0.50000000,0.50000000,0.50000000,0.50000000,0.44531250,0.50000000,0.50000000,0.50000000,0.50000000
0.40937500,0.50000000,0.50000000,0.50000000,0.50000000,0.44583333,0.50000000,0.50000000,0.50000000,0.50000000
0.40687500,0.50000000,0.50000000,0.50000000,0.50000000,0.44552083,0.50000000,0.50000000,0.52052083,0.50000000
0.40208333,0.50000000,0.50000000,0.50000000,0.50000000,0.44531250,0.50000000,0.50000000,0.54343750,0.50000000
0.39822917,0.50000000,0.50000000,0.50000000,0.50000000,0.44489583,0.50000000,0.50000000,0.56468750,0.50000000
0.39645833,0.50000000,0.50000000,0.50000000,0.50000000,0.44479167,0.50000000,0.50000000,0.58541667,0.50000000
0.39302083,0.50000000,0.50000000,0.50000000,0.50000000,0.44447917,0.50000000,0.50000000,0.60604167,0.50000000
0.39020833,0.50000000,0.50000000,0.50000000,0.50000000,0.44437500,0.50000000,0.50000000,0.62500000,0.50000000
0.38760417,0.50000000,0.50000000,0.50000000,0.50000000,0.44510417,0.50000000,0.50000000,0.64489583,0.50000000
0.38520833,0.49895833,0.50000000,0.50000000,0.50000000,0.44541667,0.50000000,0.50000000,0.66354167,0.50000000
0.38375000,0.46333333,0.50000000,0.50000000,0.50000000,0.44468750,0.50000000,0.50000000,0.68187500,0.50000000
0.38041667,0.46302083,0.50000000,0.50000000,0.50000000,0.44510417,0.50000000,0.50000000,0.69687500,0.50000000
0.37937500,0.46739583,0.50000000,0.50000000,0.50000000,0.44531250,0.50000000,0.50000000,0.70989583,0.50000000
0.37802083,0.46968750,0.50000000,0.50000000,0.50000000,0.44510417,0.50000000,0.50000000,0.72114583,0.50000000
0.37583333,0.47145833,0.50000000,0.50000000,0.50000000,0.44552083,0.50000000,0.50000000,0.73229167,0.50000000
0.37520833,0.47187500,0.50000000,0.50000000,0.50000000,0.44562500,0.50000000,0.50000000,0.74375000,0.50000000
0.37437500,0.47385417,0.50000000,0.50000000,0.50000000,0.44635417,0.50000000,0.50000000,0.75458333,0.50000000
0.37322917,0.47322917,0.50000000,0.50000000,0.50000000,0.44572917,0.50000000,0.50000000,0.76229167,0.50000000
0.37260417,0.47354167,0.50000000,0.50000000,0.50000000,0.44562500,0.50000000,0.50000000,0.76885417,0.50000000
0.37125000,0.47718750,0.50000000,0.50000000,0.50000000,0.44604167,0.50000000,0.50000000,0.76989583,0.50000000
0.37041667,0.47885417,0.50000000,0.50000000,0.50000000,0.44625000,0.50000000,0.50000000,0.77250000,0.50000000
0.36875000,0.47947917,0.50000000,0.50000000,0.50000000,0.44656250,0.50000000,0.50000000,0.77343750,0.50000000
0.36708333,0.48052083,0.50000000,0.50000000,0.50000000,0.44656250,0.50000000,0.50000000,0.77260417,0.50000000
0.36322917,0.48270833,0.50000000,0.50000000,0.50000000,0.44729167,0.49916667,0.50000000,0.77416667,0.50000000
0.36041667,0.48718750,0.50000000,0.50000000,0.50833333,0.44770833,0.50187500,0.50000000,0.77562500,0.50000000
0.35864583,0.49062500,0.50000000,0.50000000,0.54031250,0.44750000,0.56114583,0.50000000,0.77739583,0.50000000
0.35833333,0.49395833,0.50000000,0.50000000,0.56427083,0.44770833,0.61343750,0.50000000,0.78458333,0.50000000
0.35614583,0.49625000,0.50000000,0.50000000,0.58864583,0.44750000,0.62718750,0.50000000,0.79135417,0.50000000
0.35593750,0.49781250,0.50000000,0.50000000,0.60989583,0.44739583,0.63197917,0.50000000,0.79947917,0.50000000
0.35364583,0.49968750,0.50000000,0.50000000,0.63218750,0.44812500,0.64354167,0.50000000,0.80916667,0.50000000
0.35145833,0.50135417,0.50000000,0.50000000,0.65406250,0.44770833,0.64885417,0.50000000,0.82375000,0.50000000
0.34937500,0.50458333,0.50000000,0.50000000,0.67000000,0.44781250,0.65427083,0.50000000,0.83468750,0.50000000
0.34833333,0.50760417,0.50000000,0.50000000,0.68875000,0.44770833,0.65968750,0.50000000,0.84322917,0.50000000
0.34552083,0.50989583,0.50000000,0.50000000,0.70760417,0.44729167,0.66322917,0.50000000,0.85364583,0.50000000
0.34229167,0.51208333,0.50000000,0.50000000,0.72354167,0.44750000,0.66833333,0.50000000,0.85958333,0.50000000
0.33968750,0.51354167,0.50000000,0.50000000,0.74104167,0.44760417,0.67135417,0.50000000,0.86531250,0.50000000
0.33625000,0.51458333,0.50000000,0.50000000,0.75833333,0.44770833,0.67614583,0.50000000,0.86677083,0.50000000
0.33270833,0.51510417,0.50000000,0.50000000,0.77322917,0.44802083,0.67895833,0.50000000,0.86708333,0.50000000
0.32989583,0.51614583,0.50000000,0.50000000,0.78541667,0.44843750,0.68177083,0.50000000,0.86885417,0.50000000
0.32677083,0.51604167,0.50000000,0.50000000,0.79635417,0.44895833,0.68447917,0.50000000,0.86906250,0.50000000
0.32531250,0.51718750,0.50000000,0.50000000,0.80687500,0.44885417,0.68760417,0.50000000,0.86916667,0.50000000
0.32343750,0.51760417,0.50000000,0.50000000,0.81572917,0.44927083,0.68927083,0.50000000,0.86979167,0.50000000
0.32312500,0.51812500,0.50000000,0.50000000,0.82458333,0.44927083,0.69250000,0.50000000,0.86979167,0.50000000
0.31833333,0.51791667,0.50000000,0.50000000,0.83104167,0.44916667,0.69520833,0.50000000,0.87031250,0.50000000
0.31656250,0.51812500,0.50000000,0.50000000,0.83843750,0.44927083,0.69843750,0.50000000,0.87093750,0.50000000
0.31437500,0.51885417,0.50000000,0.50000000,0.84500000,0.44937500,0.70145833,0.50000000,0.87156250,0.50000000
